,,GWRV Last (V),PSV Last (V),G1R Last,G2R Last,G3R Last
123:05:23,443123,1.238,8.672,106.0,105.8,111.6
123:05:24,443124,1.236,8.671,106.0,105.8,111.6
123:05:25,443125,1.238,8.672,106.0,105.8,111.5
123:05:26,443126,1.236,8.672,106.0,105.8,111.6
123:05:27,443127,1.234,8.672,106.1,105.8,111.6
123:05:28,443128,1.236,8.673,106.0,105.8,111.5
123:05:29,443129,1.231,8.673,106.0,105.8,111.5
123:05:30,443130,1.236,8.673,106.1,105.8,111.5
123:05:31,443131,1.227,8.673,106.1,105.8,111.5
123:05:32,443132,1.224,8.673,106.1,105.8,111.5
123:05:33,443133,1.224,8.674,106.1,105.8,111.5
123:05:34,443134,1.226,8.673,106.1,105.8,111.5
123:05:35,443135,1.222,8.673,106.1,105.8,111.5
123:05:36,443136,1.222,8.674,106.8,105.8,111.5
123:05:37,443137,1.222,8.673,111.9,105.8,111.5
123:05:38,443138,1.221,8.674,111.8,105.8,111.5
123:05:39,443139,1.217,8.674,111.8,105.8,111.5
123:05:40,443140,1.214,8.674,111.8,105.8,111.5
123:05:41,443141,1.210,8.675,111.8,105.9,111.5
123:05:42,443142,1.208,8.674,111.8,105.9,111.5
123:05:43,443143,1.211,8.674,111.8,111.7,111.5
123:05:44,443144,1.208,8.674,111.8,111.7,111.5
123:05:45,443145,1.209,8.674,111.8,111.7,111.5
123:05:46,443146,1.206,8.674,111.9,111.7,111.5
123:05:47,443147,1.206,8.674,111.8,111.7,111.5
123:05:48,443148,1.207,8.674,111.9,111.7,111.5
123:05:49,443149,1.207,8.674,111.8,111.7,111.5
123:05:50,443150,1.206,8.674,111.9,111.7,111.5
123:05:51,443151,1.202,8.675,111.9,111.7,111.5
123:05:52,443152,1.200,8.674,111.8,111.7,111.5
123:05:53,443153,1.197,8.674,111.9,111.7,111.5
123:05:54,443154,1.200,8.675,111.9,111.7,111.5
123:05:55,443155,1.199,8.674,111.9,111.7,111.5
123:05:56,443156,1.192,8.675,111.9,111.7,111.5
123:05:57,443157,1.188,8.674,111.9,111.7,111.5
123:05:58,443158,1.189,8.674,111.8,111.7,111.5
123:05:59,443159,1.194,8.674,111.9,111.7,111.5
123:06:00,443160,1.193,8.674,111.8,111.7,111.5
123:06:01,443161,1.190,8.675,111.8,111.7,111.5
123:06:02,443162,1.190,8.674,111.8,111.7,111.5
123:06:03,443163,1.186,8.674,111.9,111.7,111.5
123:06:04,443164,1.183,8.675,111.8,111.7,111.5
123:06:05,443165,1.182,8.675,111.8,111.7,111.5
123:06:06,443166,1.179,8.675,111.8,111.7,111.5
123:06:07,443167,1.177,8.675,111.8,111.7,111.5
123:06:08,443168,1.180,8.675,111.8,111.7,111.5
123:06:09,443169,1.179,8.676,111.8,111.7,111.5
123:06:10,443170,1.177,8.675,111.8,111.7,111.5
123:06:11,443171,1.178,8.676,111.8,111.7,111.6
123:06:12,443172,1.173,8.675,111.8,111.7,112.7
123:06:13,443173,1.169,8.675,111.8,111.7,117.8
123:06:14,443174,1.171,8.676,111.9,111.7,117.8
123:06:15,443175,1.167,8.675,111.9,111.7,117.8
123:06:16,443176,1.165,8.675,111.9,111.7,117.8
123:06:17,443177,1.164,8.676,111.9,111.7,117.8
123:06:18,443178,1.164,8.675,111.9,111.7,117.8
123:06:19,443179,1.164,8.676,111.9,111.7,117.8
123:06:20,443180,1.160,8.676,111.9,111.7,117.8
123:06:21,443181,1.164,8.675,111.9,111.7,117.8
123:06:22,443182,1.160,8.676,111.9,111.7,117.8
123:06:23,443183,1.157,8.676,111.9,111.7,117.8
123:06:24,443184,1.155,8.676,111.9,111.7,117.8
123:06:25,443185,1.155,8.676,112.2,111.7,117.8
123:06:26,443186,1.153,8.676,118.2,111.7,117.8
123:06:27,443187,1.155,8.677,118.2,111.7,117.8
123:06:28,443188,1.153,8.676,118.2,111.7,117.8
123:06:29,443189,1.150,8.677,118.2,111.7,117.8
123:06:30,443190,1.150,8.677,118.2,111.8,117.8
123:06:31,443191,1.146,8.676,118.2,117.4,117.8
123:06:32,443192,1.150,8.677,118.2,118.0,117.8
123:06:33,443193,1.146,8.676,118.2,118.0,117.8
123:06:34,443194,1.143,8.677,118.2,118.0,117.8
123:06:35,443195,1.143,8.677,118.2,118.0,117.8
123:06:36,443196,1.138,8.676,118.2,118.0,117.8
123:06:37,443197,1.141,8.677,118.2,118.0,117.8
123:06:38,443198,1.138,8.677,118.2,118.0,117.8
123:06:39,443199,1.138,8.677,118.2,118.0,117.8
123:06:40,443200,1.138,8.677,118.2,118.0,117.8
123:06:41,443201,1.138,8.676,118.2,118.0,117.8
123:06:42,443202,1.133,8.676,118.2,118.0,117.8
123:06:43,443203,1.129,8.676,118.2,118.0,117.8
123:06:44,443204,1.131,8.676,118.2,118.0,117.8
123:06:45,443205,1.129,8.677,118.2,118.0,117.8
123:06:46,443206,1.128,8.676,118.2,118.0,117.8
123:06:47,443207,1.127,8.677,118.2,118.0,117.8
123:06:48,443208,1.128,8.677,118.2,118.0,117.8
123:06:49,443209,1.126,8.676,118.2,118.0,117.8
123:06:50,443210,1.127,8.677,118.2,118.0,117.8
123:06:51,443211,1.127,8.676,118.2,118.0,117.8
123:06:52,443212,1.122,8.677,118.2,118.0,117.8
123:06:53,443213,1.119,8.677,118.2,118.0,117.8
123:06:54,443214,1.121,8.676,118.2,118.0,117.8
123:06:55,443215,1.122,8.677,118.2,118.0,117.8
123:06:56,443216,1.119,8.676,118.2,118.0,117.9
123:06:57,443217,1.118,8.676,118.2,118.0,117.9
123:06:58,443218,1.118,8.677,118.2,118.0,117.9
123:06:59,443219,1.118,8.676,118.2,118.0,117.9
123:07:00,443220,1.115,8.676,118.2,118.0,117.9
123:07:01,443221,1.114,8.677,118.2,118.0,124.6
123:07:02,443222,1.115,8.676,118.2,118.0,124.6
123:07:03,443223,1.115,8.677,118.2,118.0,124.6
123:07:04,443224,1.110,8.676,118.2,118.0,124.6
123:07:05,443225,1.112,8.677,118.2,118.0,124.6
123:07:06,443226,1.112,8.677,118.2,118.0,124.6
123:07:07,443227,1.112,8.676,118.2,118.0,124.6
123:07:08,443228,1.111,8.677,118.2,118.0,124.6
123:07:09,443229,1.110,8.676,118.2,118.0,124.6
123:07:10,443230,1.106,8.676,118.2,118.0,124.6
123:07:11,443231,1.109,8.677,118.2,118.0,124.6
123:07:12,443232,1.110,8.676,118.2,118.0,124.6
123:07:13,443233,1.106,8.677,118.2,118.0,124.6
123:07:14,443234,1.103,8.677,118.2,118.0,124.6
123:07:15,443235,1.109,8.677,118.2,118.0,124.6
123:07:16,443236,1.103,8.677,118.2,118.0,124.6
123:07:17,443237,1.098,8.676,122.9,118.0,124.6
123:07:18,443238,1.102,8.677,125.0,118.0,124.6
123:07:19,443239,1.100,8.676,125.0,118.0,124.6
123:07:20,443240,1.102,8.677,125.0,118.0,124.6
123:07:21,443241,1.102,8.677,125.0,118.0,124.6
123:07:22,443242,1.102,8.676,125.0,118.0,124.6
123:07:23,443243,1.102,8.677,125.0,118.0,124.6
123:07:24,443244,1.100,8.677,125.0,124.7,124.6
123:07:25,443245,1.100,8.677,125.0,124.7,124.6
123:07:26,443246,1.093,8.677,125.0,124.7,124.6
123:07:27,443247,1.090,8.677,125.0,124.7,124.6
123:07:28,443248,1.100,8.677,125.0,124.7,124.6
123:07:29,443249,1.097,8.678,125.0,124.7,124.6
123:07:30,443250,1.097,8.677,125.0,124.7,124.6
123:07:31,443251,1.098,8.678,125.0,124.7,124.6
123:07:32,443252,1.097,8.677,125.0,124.7,124.6
123:07:33,443253,1.088,8.677,125.0,124.7,124.6
123:07:34,443254,1.090,8.678,125.0,124.7,124.6
123:07:35,443255,1.093,8.677,125.0,124.7,124.6
123:07:36,443256,1.090,8.678,125.0,124.7,124.6
123:07:37,443257,1.090,8.678,125.0,124.7,124.6
123:07:38,443258,1.090,8.678,125.0,124.7,124.6
123:07:39,443259,1.090,8.677,125.0,124.7,124.6
123:07:40,443260,1.088,8.677,125.0,124.7,124.6
123:07:41,443261,1.088,8.678,125.0,124.7,124.6
123:07:42,443262,1.086,8.678,125.0,124.7,124.6
123:07:43,443263,1.088,8.677,125.0,124.7,124.6
123:07:44,443264,1.086,8.678,125.0,124.7,124.6
123:07:45,443265,1.088,8.677,125.0,124.7,124.6
123:07:46,443266,1.086,8.678,125.0,124.7,124.6
123:07:47,443267,1.080,8.678,125.0,124.7,124.6
123:07:48,443268,1.083,8.678,125.0,124.7,124.6
123:07:49,443269,1.083,8.678,125.0,124.7,124.6
123:07:50,443270,1.082,8.677,125.0,124.7,124.6
123:07:51,443271,1.078,8.677,125.0,124.7,124.6
123:07:52,443272,1.077,8.678,125.0,124.7,124.6
123:07:53,443273,1.079,8.677,125.0,124.7,124.6
123:07:54,443274,1.078,8.678,125.0,124.7,124.7
123:07:55,443275,1.075,8.678,125.0,124.7,131.2
123:07:56,443276,1.074,8.677,125.0,124.7,132.1
123:07:57,443277,1.074,8.678,125.0,124.7,132.1
123:07:58,443278,1.074,8.677,125.0,124.7,132.1
123:07:59,443279,1.073,8.678,125.0,124.7,132.1
123:08:00,443280,1.069,8.677,125.0,124.7,132.1
123:08:01,443281,1.067,8.677,125.0,124.7,132.1
123:08:02,443282,1.070,8.678,125.0,124.7,132.1
123:08:03,443283,1.073,8.677,125.0,124.7,132.1
123:08:04,443284,1.073,8.677,125.0,124.7,132.1
123:08:05,443285,1.069,8.678,129.1,124.7,132.1
123:08:06,443286,1.064,8.678,132.4,124.7,132.1
123:08:07,443287,1.064,8.678,132.4,124.7,132.1
123:08:08,443288,1.063,8.678,132.4,124.7,132.1
123:08:09,443289,1.062,8.678,132.4,124.8,132.1
123:08:10,443290,1.059,8.678,132.4,124.8,132.1
123:08:11,443291,1.057,8.677,132.4,124.8,132.1
123:08:12,443292,1.057,8.678,132.4,124.8,132.1
123:08:13,443293,1.054,8.677,132.4,132.2,132.1
123:08:14,443294,1.057,8.677,132.4,132.2,132.1
123:08:15,443295,1.051,8.678,132.4,132.2,132.1
123:08:16,443296,1.052,8.677,132.4,132.2,132.1
123:08:17,443297,1.053,8.678,132.4,132.2,132.1
123:08:18,443298,1.051,8.677,132.4,132.2,132.1
123:08:19,443299,1.050,8.677,132.4,132.2,132.1
123:08:20,443300,1.050,8.677,132.4,132.2,132.1
123:08:21,443301,1.048,8.677,132.4,132.2,132.1
123:08:22,443302,1.050,8.677,132.4,132.2,132.1
123:08:23,443303,1.046,8.677,132.4,132.2,132.1
123:08:24,443304,1.046,8.676,132.4,132.2,132.1
123:08:25,443305,1.046,8.677,132.4,132.2,132.1
123:08:26,443306,1.046,8.676,132.4,132.2,132.1
123:08:27,443307,1.041,8.676,132.4,132.2,132.1
123:08:28,443308,1.041,8.676,132.4,132.2,132.2
123:08:29,443309,1.041,8.676,132.4,132.2,132.2
123:08:30,443310,1.039,8.677,132.4,132.2,132.2
123:08:31,443311,1.041,8.676,132.4,132.2,132.2
123:08:32,443312,1.039,8.676,132.4,132.2,132.2
123:08:33,443313,1.036,8.676,132.4,132.2,132.2
123:08:34,443314,1.034,8.676,132.4,132.2,132.2
123:08:35,443315,1.032,8.677,132.4,132.2,132.2
123:08:36,443316,1.036,8.676,132.4,132.2,132.2
123:08:37,443317,1.034,8.675,132.5,132.2,132.3
123:08:38,443318,1.034,8.676,132.5,132.2,132.3
123:08:39,443319,1.032,8.676,132.4,132.2,132.4
123:08:40,443320,1.027,8.676,132.4,132.2,135.7
123:08:41,443321,1.024,8.676,132.4,132.2,140.3
123:08:42,443322,1.027,8.676,132.5,132.2,140.3
123:08:43,443323,1.022,8.676,132.5,132.2,140.3
123:08:44,443324,1.022,8.675,132.5,132.2,140.3
123:08:45,443325,1.024,8.676,132.5,132.2,140.3
123:08:46,443326,1.022,8.676,132.5,132.2,140.3
123:08:47,443327,1.020,8.675,132.5,132.2,140.3
123:08:48,443328,1.021,8.676,132.5,132.2,140.3
123:08:49,443329,1.015,8.675,132.5,132.2,140.3
123:08:50,443330,1.016,8.675,132.5,132.2,140.3
123:08:51,443331,1.022,8.675,132.5,132.2,140.3
123:08:52,443332,1.018,8.675,132.5,132.2,140.3
123:08:53,443333,1.013,8.676,132.5,132.2,140.3
123:08:54,443334,1.013,8.675,132.5,132.2,140.3
123:08:55,443335,1.013,8.675,132.5,132.2,140.3
123:08:56,443336,1.012,8.675,132.5,132.2,140.3
123:08:57,443337,1.010,8.675,132.5,132.2,140.3
123:08:58,443338,1.011,8.675,132.5,132.2,140.3
123:08:59,443339,1.010,8.674,135.4,132.3,140.3
123:09:00,443340,1.005,8.673,140.8,132.3,140.4
123:09:01,443341,1.006,8.673,140.8,132.3,140.4
123:09:02,443342,1.005,8.672,140.7,132.3,140.4
123:09:03,443343,1.002,8.672,140.8,132.3,140.4
123:09:04,443344,1.006,8.672,140.8,132.3,140.4
123:09:05,443345,1.007,8.672,140.8,132.3,140.4
123:09:06,443346,1.002,8.673,140.7,132.3,140.4
123:09:07,443347,0.996,8.673,140.7,132.4,140.4
123:09:08,443348,0.994,8.672,140.7,140.5,140.4
123:09:09,443349,0.993,8.672,140.7,140.5,140.4
123:09:10,443350,0.995,8.672,140.7,140.5,140.4
123:09:11,443351,0.999,8.673,140.7,140.5,140.4
123:09:12,443352,0.996,8.672,140.7,140.5,140.4
123:09:13,443353,0.993,8.672,140.7,140.5,140.4
123:09:14,443354,0.989,8.672,140.7,140.5,140.4
123:09:15,443355,0.992,8.671,140.7,140.5,140.4
123:09:16,443356,0.991,8.672,140.7,140.5,140.4
123:09:17,443357,0.988,8.672,140.7,140.5,140.4
123:09:18,443358,0.992,8.671,140.7,140.5,140.4
123:09:19,443359,0.993,8.672,140.7,140.5,140.4
123:09:20,443360,0.991,8.671,140.7,140.5,140.4
123:09:21,443361,0.991,8.671,140.7,140.5,140.4
123:09:22,443362,0.991,8.671,140.7,140.5,140.4
123:09:23,443363,0.995,8.671,140.7,140.5,140.4
123:09:24,443364,0.992,8.671,140.8,140.5,140.4
123:09:25,443365,0.985,8.671,140.7,140.5,140.4
123:09:26,443366,0.984,8.671,140.7,140.5,140.4
123:09:27,443367,0.984,8.672,140.8,140.5,140.4
123:09:28,443368,0.984,8.672,140.7,140.5,140.4
123:09:29,443369,0.986,8.672,140.7,140.5,140.4
123:09:30,443370,0.986,8.671,140.7,140.5,140.4
123:09:31,443371,0.984,8.672,140.7,140.5,140.4
123:09:32,443372,0.974,8.672,140.7,140.5,140.4
123:09:33,443373,0.984,8.671,140.8,140.6,140.4
123:09:34,443374,0.979,8.672,140.7,140.5,140.4
123:09:35,443375,0.974,8.671,140.7,140.6,140.4
123:09:36,443376,0.974,8.672,140.7,140.5,140.4
123:09:37,443377,0.974,8.672,140.7,140.5,140.4
123:09:38,443378,0.972,8.672,140.7,140.5,140.5
123:09:39,443379,0.974,8.672,140.7,140.5,146.8
123:09:40,443380,0.974,8.672,140.8,140.6,149.2
123:09:41,443381,0.974,8.671,140.7,140.6,149.2
123:09:42,443382,0.972,8.672,140.7,140.5,149.1
123:09:43,443383,0.969,8.672,140.7,140.5,149.1
123:09:44,443384,0.967,8.672,140.7,140.6,149.1
123:09:45,443385,0.967,8.672,140.8,140.6,149.2
123:09:46,443386,0.967,8.671,140.8,140.6,149.2
123:09:47,443387,0.967,8.671,140.8,140.6,149.2
123:09:48,443388,0.969,8.671,140.8,140.6,149.2
123:09:49,443389,0.967,8.672,140.8,140.6,149.1
123:09:50,443390,0.965,8.672,140.9,140.6,149.2
123:09:51,443391,0.958,8.672,149.6,140.6,149.1
123:09:52,443392,0.960,8.673,149.5,140.6,149.1
123:09:53,443393,0.958,8.672,149.6,140.6,149.1
123:09:54,443394,0.958,8.672,149.6,140.6,149.1
123:09:55,443395,0.958,8.672,149.5,140.6,149.1
123:09:56,443396,0.964,8.672,149.5,145.7,149.1
123:09:57,443397,0.956,8.672,149.6,149.3,149.1
123:09:58,443398,0.957,8.672,149.5,149.3,149.1
123:09:59,443399,0.953,8.672,149.6,149.3,149.1
123:10:00,443400,0.952,8.672,149.6,149.3,149.2
123:10:01,443401,0.948,8.671,149.6,149.3,149.1
123:10:02,443402,0.946,8.671,149.6,149.3,149.2
123:10:03,443403,0.948,8.672,149.6,149.3,149.2
123:10:04,443404,0.948,8.671,149.6,149.3,149.2
123:10:05,443405,0.946,8.672,149.6,149.3,149.1
123:10:06,443406,0.947,8.671,149.6,149.3,149.2
123:10:07,443407,0.946,8.671,149.6,149.3,149.2
123:10:08,443408,0.941,8.671,149.6,149.3,149.2
123:10:09,443409,0.940,8.671,149.6,149.3,149.2
123:10:10,443410,0.937,8.672,149.6,149.3,149.2
123:10:11,443411,0.936,8.672,149.6,149.3,149.1
123:10:12,443412,0.937,8.672,149.5,149.3,149.1
123:10:13,443413,0.933,8.672,149.6,149.3,149.2
123:10:14,443414,0.932,8.671,149.6,149.3,149.2
123:10:15,443415,0.931,8.672,149.6,149.3,149.2
123:10:16,443416,0.928,8.671,149.6,149.3,149.2
123:10:17,443417,0.925,8.671,149.6,149.3,149.2
123:10:18,443418,0.922,8.672,149.6,149.3,149.2
123:10:19,443419,0.920,8.671,149.6,149.3,149.2
123:10:20,443420,0.920,8.671,149.6,149.3,149.2
123:10:21,443421,0.921,8.672,149.6,149.3,149.2
123:10:22,443422,0.919,8.671,149.6,149.3,149.2
123:10:23,443423,0.918,8.672,149.6,149.3,149.2
123:10:24,443424,0.916,8.671,149.6,149.3,152.7
123:10:25,443425,0.917,8.671,149.6,149.3,158.7
123:10:26,443426,0.916,8.672,149.6,149.3,158.7
123:10:27,443427,0.915,8.671,149.6,149.3,158.7
123:10:28,443428,0.915,8.671,149.6,149.3,158.7
123:10:29,443429,0.915,8.671,149.6,149.3,158.7
123:10:30,443430,0.910,8.671,149.6,149.3,158.7
123:10:31,443431,0.906,8.671,149.6,149.3,158.7
123:10:32,443432,0.905,8.67,149.6,149.3,158.7
123:10:33,443433,0.907,8.671,149.6,149.3,158.7
123:10:34,443434,0.904,8.671,149.6,149.3,158.7
123:10:35,443435,0.907,8.671,149.6,149.3,158.7
123:10:36,443436,0.904,8.671,149.6,149.3,158.7
123:10:37,443437,0.905,8.671,149.6,149.3,158.7
123:10:38,443438,0.903,8.671,149.6,149.3,158.7
123:10:39,443439,0.903,8.671,149.6,149.3,158.7
123:10:40,443440,0.899,8.671,149.6,149.3,158.7
123:10:41,443441,0.900,8.672,149.6,149.3,158.7
123:10:42,443442,0.900,8.671,149.6,149.3,158.7
123:10:43,443443,0.898,8.671,149.6,149.3,158.7
123:10:44,443444,0.898,8.671,149.6,149.3,158.7
123:10:45,443445,0.896,8.671,152.1,149.3,158.7
123:10:46,443446,0.893,8.672,159.2,149.3,158.7
123:10:47,443447,0.893,8.672,159.2,149.3,158.7
123:10:48,443448,0.893,8.672,159.2,149.3,158.7
123:10:49,443449,0.888,8.672,159.2,157.9,158.7
123:10:50,443450,0.891,8.671,159.3,158.9,158.7
123:10:51,443451,0.888,8.672,159.3,158.9,158.7
123:10:52,443452,0.891,8.671,159.2,158.9,158.7
123:10:53,443453,0.888,8.671,159.2,158.9,158.7
123:10:54,443454,0.888,8.672,159.2,158.9,158.7
123:10:55,443455,0.881,8.671,159.3,158.9,158.7
123:10:56,443456,0.888,8.671,159.3,158.9,158.7
123:10:57,443457,0.886,8.671,159.3,158.9,158.7
123:10:58,443458,0.886,8.671,159.2,158.9,158.7
123:10:59,443459,0.881,8.672,159.3,158.9,158.7
123:11:00,443460,0.877,8.671,159.3,158.9,158.7
123:11:01,443461,0.881,8.671,159.2,158.9,158.7
123:11:02,443462,0.877,8.671,159.3,158.9,158.7
123:11:03,443463,0.877,8.671,159.3,158.9,158.7
123:11:04,443464,0.877,8.672,159.3,158.9,158.7
123:11:05,443465,0.877,8.671,159.3,158.9,158.7
123:11:06,443466,0.877,8.672,159.3,158.9,158.7
123:11:07,443467,0.874,8.671,159.3,158.9,158.7
123:11:08,443468,0.877,8.671,159.3,158.9,158.7
123:11:09,443469,0.879,8.671,159.3,158.9,158.7
123:11:10,443470,0.872,8.671,159.3,158.9,158.7
123:11:11,443471,0.877,8.671,159.3,158.9,158.7
123:11:12,443472,0.872,8.671,159.3,158.9,158.7
123:11:13,443473,0.874,8.671,159.3,158.9,158.7
123:11:14,443474,0.872,8.672,159.2,158.9,158.7
123:11:15,443475,0.874,8.672,159.3,158.9,158.7
123:11:16,443476,0.868,8.672,159.3,158.9,158.7
123:11:17,443477,0.871,8.672,159.3,158.9,158.7
123:11:18,443478,0.867,8.671,159.3,158.9,158.8
123:11:19,443479,0.867,8.671,159.3,158.9,158.7
123:11:20,443480,0.865,8.671,159.3,158.9,158.8
123:11:21,443481,0.865,8.671,159.3,158.9,158.8
123:11:22,443482,0.865,8.672,159.3,158.9,158.8
123:11:23,443483,0.864,8.672,159.3,158.9,158.8
123:11:24,443484,0.861,8.672,159.2,158.9,158.8
123:11:25,443485,0.862,8.672,159.3,158.9,164.5
123:11:26,443486,0.862,8.671,159.3,158.9,169.4
123:11:27,443487,0.862,8.672,159.3,158.9,169.4
123:11:28,443488,0.860,8.672,159.3,158.9,169.4
123:11:29,443489,0.859,8.672,159.3,158.9,169.4
123:11:30,443490,0.855,8.672,159.3,158.9,169.4
123:11:31,443491,0.857,8.671,159.3,158.9,169.4
123:11:32,443492,0.858,8.672,159.3,158.9,169.4
123:11:33,443493,0.855,8.671,159.3,158.9,169.4
123:11:34,443494,0.855,8.671,159.3,158.9,169.4
123:11:35,443495,0.854,8.672,159.3,158.9,169.3
123:11:36,443496,0.851,8.671,159.3,158.9,169.4
123:11:37,443497,0.849,8.671,159.3,158.9,169.4
123:11:38,443498,0.851,8.671,159.3,158.9,169.4
123:11:39,443499,0.852,8.671,159.3,158.9,169.4
123:11:40,443500,0.851,8.671,159.3,158.9,169.4
123:11:41,443501,0.849,8.671,159.3,158.9,169.4
123:11:42,443502,0.849,8.671,159.3,158.9,169.4
123:11:43,443503,0.849,8.671,159.3,159.0,169.4
123:11:44,443504,0.848,8.671,159.3,159.0,169.4
123:11:45,443505,0.845,8.672,159.3,159.0,169.4
123:11:46,443506,0.845,8.671,159.3,165.9,169.4
123:11:47,443507,0.842,8.671,159.3,169.6,169.4
123:11:48,443508,0.840,8.672,166.3,169.6,169.4
123:11:49,443509,0.841,8.671,169.8,169.6,169.4
123:11:50,443510,0.843,8.672,169.8,169.6,169.3
123:11:51,443511,0.841,8.672,169.8,169.6,169.4
123:11:52,443512,0.837,8.671,169.8,169.6,169.4
123:11:53,443513,0.838,8.672,169.8,169.6,169.3
123:11:54,443514,0.840,8.671,169.8,169.6,169.4
123:11:55,443515,0.838,8.671,169.8,169.6,169.4
123:11:56,443516,0.837,8.672,169.8,169.6,169.3
123:11:57,443517,0.835,8.671,169.8,169.6,169.4
123:11:58,443518,0.834,8.672,169.8,169.6,169.4
123:11:59,443519,0.836,8.671,169.8,169.6,169.4
123:12:00,443520,0.835,8.672,169.8,169.6,169.3
123:12:01,443521,0.836,8.672,169.8,169.6,169.4
123:12:02,443522,0.829,8.672,169.8,169.6,169.3
123:12:03,443523,0.829,8.672,169.8,169.6,169.3
123:12:04,443524,0.833,8.671,169.8,169.6,169.4
123:12:05,443525,0.834,8.672,169.8,169.6,169.4
123:12:06,443526,0.830,8.672,169.8,169.6,169.3
123:12:07,443527,0.823,8.671,169.8,169.6,169.4
123:12:08,443528,0.824,8.671,169.8,169.6,169.4
123:12:09,443529,0.822,8.671,169.8,169.6,169.4
123:12:10,443530,0.822,8.671,169.8,169.6,169.4
123:12:11,443531,0.824,8.672,169.8,169.6,169.4
123:12:12,443532,0.822,8.671,169.8,169.6,169.4
123:12:13,443533,0.820,8.671,169.8,169.6,169.4
123:12:14,443534,0.815,8.671,169.8,169.6,169.4
123:12:15,443535,0.819,8.671,169.8,169.6,170.0
123:12:16,443536,0.822,8.672,169.8,169.6,181.1
123:12:17,443537,0.815,8.671,169.8,169.6,181.1
123:12:18,443538,0.813,8.671,169.8,169.6,181.1
123:12:19,443539,0.820,8.671,169.8,169.6,181.1
123:12:20,443540,0.813,8.671,169.9,169.6,181.1
123:12:21,443541,0.808,8.671,169.8,169.6,181.1
123:12:22,443542,0.803,8.671,169.9,169.6,181.1
123:12:23,443543,0.808,8.671,169.8,169.6,181.1
123:12:24,443544,0.810,8.672,169.8,169.6,181.1
123:12:25,443545,0.803,8.671,169.9,169.6,181.1
123:12:26,443546,0.803,8.672,169.8,169.6,181.1
123:12:27,443547,0.803,8.671,169.9,169.6,181.1
123:12:28,443548,0.800,8.671,169.9,169.6,181.1
123:12:29,443549,0.798,8.672,169.9,169.6,181.1
123:12:30,443550,0.803,8.672,169.9,169.6,181.1
123:12:31,443551,0.800,8.672,169.9,169.6,181.1
123:12:32,443552,0.803,8.672,169.9,169.6,181.1
123:12:33,443553,0.798,8.672,170.0,169.6,181.1
123:12:34,443554,0.796,8.673,181.5,169.6,181.1
123:12:35,443555,0.798,8.672,181.5,169.6,181.1
123:12:36,443556,0.789,8.672,181.5,169.6,181.1
123:12:37,443557,0.796,8.672,181.5,169.6,181.1
123:12:38,443558,0.784,8.671,181.5,169.6,181.1
123:12:39,443559,0.789,8.672,181.5,174.8,181.1
123:12:40,443560,0.786,8.672,181.5,181.2,181.1
123:12:41,443561,0.786,8.672,181.6,181.3,181.1
123:12:42,443562,0.786,8.672,181.5,181.3,181.1
123:12:43,443563,0.788,8.672,181.5,181.3,181.1
123:12:44,443564,0.786,8.672,181.5,181.2,181.1
123:12:45,443565,0.781,8.671,181.5,181.3,181.1
123:12:46,443566,0.777,8.672,181.5,181.3,181.1
123:12:47,443567,0.777,8.672,181.6,181.3,181.1
123:12:48,443568,0.774,8.672,181.5,181.3,181.1
123:12:49,443569,0.774,8.672,181.6,181.3,181.1
123:12:50,443570,0.777,8.671,181.6,181.3,181.1
123:12:51,443571,0.772,8.671,181.5,181.3,181.1
123:12:52,443572,0.771,8.672,181.6,181.3,181.1
123:12:53,443573,0.777,8.671,181.6,181.3,181.1
123:12:54,443574,0.774,8.672,181.6,181.3,181.1
123:12:55,443575,0.772,8.671,181.6,181.3,181.1
123:12:56,443576,0.772,8.671,181.6,181.3,181.1
123:12:57,443577,0.777,8.672,181.6,181.3,181.1
123:12:58,443578,0.774,8.672,181.6,181.3,181.1
123:12:59,443579,0.772,8.672,181.6,181.3,181.1
123:13:00,443580,0.768,8.672,181.6,181.3,181.1
123:13:01,443581,0.772,8.671,181.6,181.3,181.1
123:13:02,443582,0.772,8.672,181.6,181.3,181.1
123:13:03,443583,0.772,8.671,181.6,181.3,181.1
123:13:04,443584,0.769,8.671,181.6,181.3,181.1
123:13:05,443585,0.766,8.671,181.6,181.3,181.1
123:13:06,443586,0.763,8.671,181.6,181.3,181.1
123:13:07,443587,0.763,8.672,181.6,181.3,181.1
123:13:08,443588,0.759,8.671,181.6,181.3,181.2
123:13:09,443589,0.761,8.671,181.6,181.3,194.1
123:13:10,443590,0.758,8.672,181.6,181.3,194.1
123:13:11,443591,0.758,8.671,181.6,181.3,194.1
123:13:12,443592,0.758,8.672,181.6,181.3,194.1
123:13:13,443593,0.759,8.672,181.6,181.3,194.1
123:13:14,443594,0.758,8.671,181.6,181.3,194.1
123:13:15,443595,0.756,8.671,181.6,181.3,194.1
123:13:16,443596,0.756,8.671,181.6,181.3,194.1
123:13:17,443597,0.757,8.671,181.6,181.3,194.1
123:13:18,443598,0.757,8.671,181.6,181.3,194.1
123:13:19,443599,0.756,8.671,181.6,181.3,194.1
123:13:20,443600,0.754,8.672,194.5,181.3,194.1
123:13:21,443601,0.753,8.671,194.5,181.3,194.1
123:13:22,443602,0.751,8.671,194.5,181.3,194.1
123:13:23,443603,0.749,8.672,194.5,181.3,194.1
