,,GWRV Last (V),PSV Last (V),G1R Last,G2R Last,G3R Last
62:55:30,226530,0.637,8.681,208.4,222.9,222.7
62:55:31,226531,0.627,8.676,208.6,223.0,222.8
62:55:32,226532,0.627,8.681,208.5,222.9,222.7
62:55:33,226533,0.627,8.682,223.2,222.9,222.6
62:55:34,226534,0.625,8.683,223.1,222.8,222.6
62:55:35,226535,0.627,8.682,223.2,222.9,222.7
62:55:36,226536,0.627,8.679,223.3,223.0,222.8
62:55:37,226537,0.627,8.681,223.2,222.9,222.7
62:55:38,226538,0.625,8.687,223.0,222.8,222.5
62:55:39,226539,0.627,8.681,223.2,222.9,222.7
62:55:40,226540,0.625,8.682,223.2,222.9,222.7
62:55:41,226541,0.627,8.681,223.2,222.9,222.7
62:55:42,226542,0.622,8.682,223.2,222.9,222.7
62:55:43,226543,0.622,8.683,223.2,222.9,239.0
62:55:44,226544,0.625,8.681,223.2,222.9,239.0
62:55:45,226545,0.622,8.681,223.3,223.0,239.1
62:55:46,226546,0.622,8.681,223.2,222.9,239.1
62:55:47,226547,0.622,8.681,223.2,222.9,239.0
62:55:48,226548,0.616,8.683,223.2,222.9,239.0
62:55:49,226549,0.618,8.684,223.2,222.8,238.9
62:55:50,226550,0.615,8.682,223.2,222.9,239.0
62:55:51,226551,0.620,8.682,223.2,222.9,239.0
62:55:52,226552,0.618,8.684,223.2,222.9,238.9
62:55:53,226553,0.616,8.682,223.2,222.9,239.0
62:55:54,226554,0.616,8.681,223.3,223.0,239.1
62:55:55,226555,0.613,8.682,223.2,222.9,239.0
62:55:56,226556,0.611,8.681,223.2,223.0,239.1
62:55:57,226557,0.608,8.681,223.2,223.0,239.0
62:55:58,226558,0.611,8.683,223.2,222.9,239.0
62:55:59,226559,0.608,8.681,223.2,223.0,239.0
62:56:00,226560,0.608,8.681,223.3,223.0,239.1
62:56:01,226561,0.609,8.682,223.2,223.0,239.0
62:56:02,226562,0.611,8.683,223.2,239.2,239.0
62:56:03,226563,0.611,8.682,223.2,239.2,239.0
62:56:04,226564,0.609,8.682,223.2,239.2,239.0
62:56:05,226565,0.603,8.681,223.3,239.2,239.0
62:56:06,226566,0.603,8.682,223.3,239.2,239.0
62:56:07,226567,0.601,8.681,223.3,239.2,239.0
62:56:08,226568,0.598,8.683,223.3,239.2,239.0
62:56:09,226569,0.603,8.68,223.3,239.3,239.1
62:56:10,226570,0.598,8.681,223.3,239.2,239.0
62:56:11,226571,0.596,8.682,223.3,239.2,239.0
62:56:12,226572,0.596,8.685,223.1,239.1,238.9
62:56:13,226573,0.591,8.682,223.3,239.2,239.0
62:56:14,226574,0.591,8.684,223.2,239.1,239.0
62:56:15,226575,0.591,8.68,223.3,239.3,239.1
62:56:16,226576,0.591,8.682,223.3,239.2,239.0
62:56:17,226577,0.598,8.679,223.3,239.3,239.1
62:56:18,226578,0.584,8.682,223.2,239.2,239.0
62:56:19,226579,0.586,8.681,223.3,239.2,239.1
62:56:20,226580,0.589,8.68,223.3,239.3,239.1
62:56:21,226581,0.582,8.681,223.3,239.3,239.0
62:56:22,226582,0.579,8.678,223.4,239.3,239.1
62:56:23,226583,0.584,8.683,223.2,239.2,239.0
62:56:24,226584,0.584,8.681,223.3,239.2,239.0
62:56:25,226585,0.581,8.681,223.3,239.2,239.0
62:56:26,226586,0.581,8.681,223.3,239.3,239.1
62:56:27,226587,0.574,8.685,223.1,239.1,239.0
62:56:28,226588,0.577,8.681,223.3,239.2,239.0
62:56:29,226589,0.577,8.682,223.3,239.2,239.0
62:56:30,226590,0.582,8.677,223.4,239.3,239.1
62:56:31,226591,0.579,8.682,223.3,239.2,239.0
62:56:32,226592,0.572,8.695,222.8,238.9,238.5
62:56:33,226593,0.573,8.681,223.3,239.2,239.0
62:56:34,226594,0.574,8.682,223.3,239.2,239.0
62:56:35,226595,0.569,8.685,223.1,239.1,238.9
62:56:36,226596,0.556,8.682,223.3,239.2,239.0
62:56:37,226597,0.563,8.681,223.3,239.2,239.0
62:56:38,226598,0.560,8.684,223.2,239.1,239.0
62:56:39,226599,0.560,8.682,223.3,239.2,239.0
62:56:40,226600,0.553,8.68,223.3,239.3,239.1
62:56:41,226601,0.560,8.682,223.3,239.2,239.0
62:56:42,226602,0.551,8.682,223.3,239.2,239.0
62:56:43,226603,0.551,8.682,223.2,239.2,239.0
62:56:44,226604,0.551,8.682,223.3,239.2,239.0
62:56:45,226605,0.551,8.681,223.3,239.2,239.0
62:56:46,226606,0.546,8.682,223.3,239.2,239.0
62:56:47,226607,0.551,8.682,223.3,239.2,239.0
62:56:48,226608,0.547,8.683,223.2,239.2,238.9
62:56:49,226609,0.548,8.682,223.3,239.3,239.0
62:56:50,226610,0.550,8.683,223.2,239.2,239.0
62:56:51,226611,0.539,8.681,223.3,239.2,239.0
62:56:52,226612,0.541,8.682,223.3,239.2,239.0
62:56:53,226613,0.535,8.681,223.3,239.2,239.0
62:56:54,226614,0.539,8.682,223.3,239.2,239.0
62:56:55,226615,0.535,8.68,223.3,239.3,239.1
62:56:56,226616,0.535,8.681,223.2,239.2,239.0
62:56:57,226617,0.534,8.681,223.3,239.2,239.0
62:56:58,226618,0.532,8.68,223.3,239.3,239.1
62:56:59,226619,0.534,8.682,223.3,239.2,239.0
62:57:00,226620,0.534,8.682,223.3,239.2,239.0
62:57:01,226621,0.527,8.681,223.3,239.2,239.0
62:57:02,226622,0.525,8.681,223.3,239.2,239.0
62:57:03,226623,0.523,8.683,223.2,239.2,239.0
62:57:04,226624,0.522,8.682,223.3,239.3,239.0
62:57:05,226625,0.520,8.682,223.3,239.2,239.0
62:57:06,226626,0.524,8.68,223.3,239.3,239.1
62:57:07,226627,0.529,8.681,223.3,239.3,239.0
62:57:08,226628,0.526,8.681,223.3,239.2,239.0
62:57:09,226629,0.522,8.681,223.3,239.2,239.0
62:57:10,226630,0.523,8.681,223.3,239.3,239.0
62:57:11,226631,0.525,8.681,223.3,239.2,239.0
62:57:12,226632,0.523,8.681,223.3,239.2,239.0
62:57:13,226633,0.525,8.681,223.3,239.2,239.0
62:57:14,226634,0.516,8.68,223.3,239.3,239.1
62:57:15,226635,0.522,8.682,223.3,239.2,239.0
62:57:16,226636,0.520,8.681,223.3,239.2,239.0
62:57:17,226637,0.518,8.681,223.3,239.2,239.0
62:57:18,226638,0.505,8.682,223.3,239.2,239.0
62:57:19,226639,0.518,8.68,223.3,239.3,239.1
62:57:20,226640,0.515,8.681,223.3,239.2,239.0
62:57:21,226641,0.515,8.68,223.3,239.3,239.1
62:57:22,226642,0.515,8.681,223.3,239.3,239.0
62:57:23,226643,0.515,8.681,223.3,239.2,239.0
62:57:24,226644,0.510,8.681,223.3,239.3,239.1
62:57:25,226645,0.515,8.682,223.3,239.2,239.0
62:57:26,226646,0.510,8.681,223.3,239.2,239.0
62:57:27,226647,0.508,8.68,223.3,239.3,239.0
62:57:28,226648,0.511,8.682,223.3,239.2,239.0
62:57:29,226649,0.498,8.679,223.3,239.3,239.1
62:57:30,226650,0.503,8.681,223.3,239.2,239.0
62:57:31,226651,0.498,8.683,223.2,239.2,239.0
62:57:32,226652,0.503,8.679,223.3,239.3,239.1
62:57:33,226653,0.503,8.68,223.3,239.3,239.1
62:57:34,226654,0.503,8.687,223.1,239.0,238.8
62:57:35,226655,0.503,8.682,223.2,239.2,239.0
62:57:36,226656,0.503,8.687,223.1,239.0,238.8
62:57:37,226657,0.496,8.68,223.3,239.2,239.0
62:57:38,226658,0.498,8.681,223.3,239.2,239.0
62:57:39,226659,0.488,8.68,223.3,239.3,239.1
62:57:40,226660,0.491,8.681,223.3,239.2,239.0
62:57:41,226661,0.491,8.682,223.3,239.2,239.0
62:57:42,226662,0.486,8.684,223.2,239.1,238.9
62:57:43,226663,0.491,8.681,223.3,239.2,239.0
62:57:44,226664,0.491,8.681,223.3,239.2,239.0
62:57:45,226665,0.488,8.681,223.3,239.2,239.0
62:57:46,226666,0.488,8.682,223.3,239.2,239.0
62:57:47,226667,0.483,8.68,223.3,239.3,239.1
62:57:48,226668,0.484,8.681,223.3,239.2,239.0
62:57:49,226669,0.483,8.681,223.3,239.2,239.0
62:57:50,226670,0.481,8.682,223.2,239.2,239.0
62:57:51,226671,0.479,8.681,223.3,239.3,239.1
62:57:52,226672,0.479,8.681,223.3,239.3,239.0
62:57:53,226673,0.479,8.682,223.3,239.2,239.0
62:57:54,226674,0.477,8.679,223.4,239.3,239.1
62:57:55,226675,0.472,8.681,223.3,239.2,239.0
62:57:56,226676,0.472,8.682,223.3,239.2,239.0
62:57:57,226677,0.477,8.681,223.3,239.2,239.0
62:57:58,226678,0.472,8.682,223.3,239.2,239.0
62:57:59,226679,0.469,8.682,223.3,239.2,239.0
62:58:00,226680,0.469,8.682,223.3,239.2,239.0
62:58:01,226681,0.470,8.683,223.3,239.2,239.0
62:58:02,226682,0.472,8.684,223.2,239.2,239.0
62:58:03,226683,0.465,8.683,223.3,239.2,239.0
62:58:04,226684,0.467,8.683,223.3,239.2,239.0
62:58:05,226685,0.465,8.683,223.3,239.2,239.0
62:58:06,226686,0.467,8.683,223.3,239.2,239.0
62:58:07,226687,0.467,8.682,223.3,239.3,239.0
62:58:08,226688,0.462,8.682,223.3,239.3,239.1
62:58:09,226689,0.463,8.683,223.3,239.2,239.0
62:58:10,226690,0.462,8.682,223.3,239.2,239.0
62:58:11,226691,0.463,8.683,223.3,239.2,239.0
62:58:12,226692,0.458,8.681,223.3,239.3,239.1
62:58:13,226693,0.458,8.682,223.3,239.2,239.0
62:58:14,226694,0.453,8.683,223.3,239.2,239.0
62:58:15,226695,0.455,8.683,223.3,239.2,239.0
62:58:16,226696,0.453,8.683,223.3,239.2,239.0
62:58:17,226697,0.453,8.683,223.3,239.2,239.0
62:58:18,226698,0.448,8.683,223.3,239.2,239.0
62:58:19,226699,0.453,8.682,223.3,239.2,239.0
62:58:20,226700,0.453,8.684,223.2,239.2,239.0
62:58:21,226701,0.451,8.685,223.3,239.2,239.0
62:58:22,226702,0.609,8.685,223.2,222.9,239.0
62:58:23,226703,0.716,8.682,194.4,187.4,199.9
62:58:24,226704,0.864,8.683,154.1,153.7,164.8
62:58:25,226705,0.918,8.683,140.7,140.5,153.5
62:58:26,226706,1.043,8.682,124.9,124.7,132.1
62:58:27,226707,1.189,8.682,111.2,111.7,117.9
62:58:28,226708,1.265,8.681,96.0,96.1,101.6
62:58:29,226709,1.343,8.681,87.4,87.8,93.5
62:58:30,226710,1.457,8.68,77.8,78.5,84.0
62:58:31,226711,1.566,8.683,73.6,73.4,78.6
62:58:32,226712,1.598,8.683,73.6,73.4,73.4
62:58:33,226713,1.583,8.682,73.6,73.4,73.4
62:58:34,226714,1.593,8.684,73.6,73.4,73.4
62:58:35,226715,1.593,8.684,73.6,73.4,73.3
62:58:36,226716,1.590,8.683,73.6,73.4,73.4
62:58:37,226717,1.590,8.684,73.6,73.4,73.4
62:58:38,226718,1.590,8.683,73.6,73.4,73.4
62:58:39,226719,1.593,8.684,73.6,73.4,73.4
62:58:40,226720,1.588,8.684,73.6,73.4,73.4
62:58:41,226721,1.583,8.684,73.6,73.4,73.4
62:58:42,226722,1.588,8.685,73.6,73.4,73.3
62:58:43,226723,1.586,8.686,73.6,73.4,73.3
62:58:44,226724,1.581,8.684,73.6,73.4,73.4
62:58:45,226725,1.581,8.684,73.6,73.4,73.4
62:58:46,226726,1.578,8.681,73.6,73.4,73.4
62:58:47,226727,1.578,8.684,73.6,73.4,73.4
62:58:48,226728,1.577,8.684,73.6,73.4,73.4
62:58:49,226729,1.574,8.683,73.6,73.4,73.9
62:58:50,226730,1.576,8.684,73.6,73.4,78.6
62:58:51,226731,1.574,8.684,73.6,73.4,78.6
62:58:52,226732,1.574,8.684,73.6,73.4,78.6
62:58:53,226733,1.576,8.683,73.6,73.4,78.7
62:58:54,226734,1.567,8.683,73.6,73.4,78.6
62:58:55,226735,1.564,8.683,73.6,73.4,78.6
62:58:56,226736,1.569,8.681,73.6,73.4,78.6
62:58:57,226737,1.562,8.684,73.6,73.4,78.6
62:58:58,226738,1.567,8.685,73.6,73.4,78.6
62:58:59,226739,1.562,8.685,73.6,73.4,78.6
62:59:00,226740,1.562,8.685,73.6,73.4,78.6
62:59:01,226741,1.555,8.685,73.6,73.4,78.6
62:59:02,226742,1.562,8.682,73.6,73.4,78.7
62:59:03,226743,1.562,8.686,73.6,73.4,78.6
62:59:04,226744,1.560,8.684,73.6,73.4,78.6
62:59:05,226745,1.555,8.684,73.6,73.4,78.6
62:59:06,226746,1.555,8.681,73.6,73.5,78.7
62:59:07,226747,1.552,8.682,73.6,73.4,78.7
62:59:08,226748,1.555,8.685,73.6,73.4,78.6
62:59:09,226749,1.551,8.685,73.6,73.4,78.6
62:59:10,226750,1.548,8.686,73.6,73.4,78.6
62:59:11,226751,1.548,8.683,73.6,73.4,78.6
62:59:12,226752,1.548,8.684,78.9,73.4,78.6
62:59:13,226753,1.543,8.686,78.9,73.4,78.6
62:59:14,226754,1.543,8.685,78.9,77.9,78.6
62:59:15,226755,1.541,8.685,78.9,78.7,78.6
62:59:16,226756,1.543,8.686,78.9,78.7,78.6
62:59:17,226757,1.538,8.684,78.9,78.7,78.7
62:59:18,226758,1.539,8.685,78.9,78.7,78.6
62:59:19,226759,1.538,8.684,78.9,78.7,78.6
62:59:20,226760,1.537,8.686,78.9,78.7,78.6
62:59:21,226761,1.541,8.687,78.9,78.7,78.6
62:59:22,226762,1.529,8.685,78.9,78.7,78.6
62:59:23,226763,1.534,8.687,78.9,78.7,78.6
62:59:24,226764,1.529,8.686,78.9,78.7,78.6
62:59:25,226765,1.529,8.685,78.9,78.7,78.6
62:59:26,226766,1.527,8.686,78.9,78.7,78.6
62:59:27,226767,1.529,8.679,79.0,78.8,78.7
62:59:28,226768,1.523,8.685,78.9,78.7,78.6
62:59:29,226769,1.522,8.682,78.9,78.7,78.6
62:59:30,226770,1.524,8.686,78.9,78.7,78.6
62:59:31,226771,1.523,8.687,78.9,78.7,78.6
62:59:32,226772,1.522,8.685,78.9,78.7,78.6
62:59:33,226773,1.522,8.685,78.9,78.7,78.6
62:59:34,226774,1.522,8.686,78.9,78.7,84.0
62:59:35,226775,1.515,8.687,78.9,78.7,83.9
62:59:36,226776,1.515,8.686,78.9,78.7,84.0
62:59:37,226777,1.512,8.684,78.9,78.7,84.0
62:59:38,226778,1.515,8.685,78.9,78.7,84.0
62:59:39,226779,1.510,8.686,78.9,78.7,84.0
62:59:40,226780,1.503,8.682,78.9,78.7,84.0
62:59:41,226781,1.507,8.687,78.9,78.7,84.0
62:59:42,226782,1.510,8.684,78.9,78.7,84.0
62:59:43,226783,1.507,8.683,78.9,78.7,84.0
62:59:44,226784,1.502,8.686,78.9,78.7,84.0
62:59:45,226785,1.502,8.685,78.9,78.7,84.0
62:59:46,226786,1.498,8.686,78.9,78.7,84.0
62:59:47,226787,1.500,8.686,78.9,78.7,84.0
62:59:48,226788,1.498,8.685,78.9,78.7,84.0
62:59:49,226789,1.500,8.687,78.9,78.7,84.0
62:59:50,226790,1.491,8.685,78.9,78.7,84.0
62:59:51,226791,1.495,8.687,78.9,78.7,84.0
62:59:52,226792,1.491,8.688,78.9,78.7,84.0
62:59:53,226793,1.491,8.686,78.9,78.7,83.9
62:59:54,226794,1.491,8.689,78.9,78.7,83.9
62:59:55,226795,1.488,8.686,78.9,78.7,84.0
62:59:56,226796,1.488,8.682,79.0,78.8,84.0
62:59:57,226797,1.486,8.687,78.9,78.8,84.0
62:59:58,226798,1.486,8.689,78.9,78.8,84.0
62:59:59,226799,1.486,8.688,84.3,84.0,84.0
63:00:00,226800,1.484,8.676,84.3,84.1,84.2
63:00:01,226801,1.476,8.687,84.3,84.0,84.0
63:00:02,226802,1.481,8.689,84.3,84.0,84.0
63:00:03,226803,1.482,8.687,84.3,84.0,84.0
63:00:04,226804,1.483,8.687,84.3,84.0,84.0
63:00:05,226805,1.481,8.689,84.2,84.0,84.0
63:00:06,226806,1.474,8.687,84.3,84.0,84.0
63:00:07,226807,1.476,8.688,84.2,84.0,84.0
63:00:08,226808,1.473,8.687,84.3,84.0,84.0
63:00:09,226809,1.473,8.688,84.3,84.0,84.0
63:00:10,226810,1.476,8.688,84.3,84.0,84.0
63:00:11,226811,1.472,8.688,84.3,84.0,84.0
63:00:12,226812,1.472,8.689,84.3,84.0,84.0
63:00:13,226813,1.472,8.688,84.3,84.0,84.0
63:00:14,226814,1.470,8.688,84.3,84.0,84.0
63:00:15,226815,1.465,8.688,84.3,84.0,84.0
63:00:16,226816,1.458,8.688,84.3,84.0,84.0
63:00:17,226817,1.465,8.688,84.3,84.0,84.1
63:00:18,226818,1.462,8.688,84.3,84.0,86.9
63:00:19,226819,1.460,8.687,84.3,84.0,89.3
63:00:20,226820,1.462,8.688,84.3,84.0,89.2
63:00:21,226821,1.462,8.688,84.3,84.0,89.3
63:00:22,226822,1.460,8.687,84.3,84.0,89.3
63:00:23,226823,1.458,8.685,84.3,84.0,89.3
63:00:24,226824,1.460,8.687,84.3,84.0,89.3
63:00:25,226825,1.458,8.689,84.3,84.0,89.2
63:00:26,226826,1.458,8.686,84.3,84.0,89.3
63:00:27,226827,1.458,8.688,84.3,84.0,89.3
63:00:28,226828,1.448,8.689,84.3,84.0,89.3
63:00:29,226829,1.451,8.687,84.3,84.0,89.3
63:00:30,226830,1.448,8.688,84.3,84.0,89.3
63:00:31,226831,1.451,8.688,84.3,84.0,89.3
63:00:32,226832,1.448,8.688,84.3,84.0,89.3
63:00:33,226833,1.448,8.688,84.3,84.0,89.3
63:00:34,226834,1.448,8.687,84.3,84.0,89.3
63:00:35,226835,1.448,8.689,84.3,84.0,89.2
63:00:36,226836,1.441,8.688,84.3,84.0,89.3
63:00:37,226837,1.441,8.689,84.3,84.0,89.2
63:00:38,226838,1.441,8.69,84.2,84.0,89.2
63:00:39,226839,1.441,8.687,84.3,84.0,89.3
63:00:40,226840,1.436,8.69,84.2,84.0,89.2
63:00:41,226841,1.441,8.687,84.3,84.1,89.3
63:00:42,226842,1.441,8.688,84.3,89.4,89.2
63:00:43,226843,1.441,8.69,84.3,89.4,89.3
63:00:44,226844,1.441,8.689,84.3,89.4,89.2
63:00:45,226845,1.432,8.691,84.3,89.4,89.2
63:00:46,226846,1.422,8.689,89.5,89.4,89.2
63:00:47,226847,1.431,8.69,89.5,89.4,89.2
63:00:48,226848,1.420,8.69,89.5,89.4,89.2
63:00:49,226849,1.422,8.69,89.5,89.4,89.2
63:00:50,226850,1.424,8.688,89.6,89.4,89.3
63:00:51,226851,1.424,8.689,89.6,89.4,89.2
63:00:52,226852,1.425,8.689,89.6,89.4,89.2
63:00:53,226853,1.424,8.691,89.5,89.4,89.3
63:00:54,226854,1.420,8.69,89.5,89.4,89.2
63:00:55,226855,1.420,8.69,89.5,89.4,89.3
63:00:56,226856,1.420,8.689,89.5,89.4,89.3
63:00:57,226857,1.418,8.688,89.6,89.4,89.3
63:00:58,226858,1.419,8.689,89.5,89.4,89.3
63:00:59,226859,1.412,8.685,89.6,89.4,89.3
63:01:00,226860,1.410,8.687,89.5,89.4,89.3
63:01:01,226861,1.410,8.688,89.6,89.4,89.3
63:01:02,226862,1.410,8.687,89.5,89.4,89.3
63:01:03,226863,1.410,8.687,89.6,89.4,89.3
63:01:04,226864,1.410,8.689,89.5,89.4,89.3
63:01:05,226865,1.403,8.686,89.5,89.4,89.3
63:01:06,226866,1.403,8.689,89.6,89.4,89.3
63:01:07,226867,1.398,8.688,89.5,89.4,89.3
63:01:08,226868,1.408,8.688,89.6,89.4,94.6
63:01:09,226869,1.395,8.691,89.5,89.4,94.6
63:01:10,226870,1.393,8.688,89.6,89.4,94.6
63:01:11,226871,1.405,8.688,89.5,89.4,94.6
63:01:12,226872,1.395,8.688,89.5,89.4,94.6
63:01:13,226873,1.393,8.689,89.5,89.4,94.6
63:01:14,226874,1.393,8.689,89.5,89.4,94.6
63:01:15,226875,1.391,8.688,89.6,89.4,94.6
63:01:16,226876,1.393,8.688,89.6,89.4,94.6
63:01:17,226877,1.391,8.689,89.5,89.4,94.6
63:01:18,226878,1.391,8.688,89.6,89.4,94.6
63:01:19,226879,1.391,8.689,89.5,89.4,94.6
63:01:20,226880,1.391,8.688,89.5,89.4,94.6
63:01:21,226881,1.384,8.689,89.6,89.4,94.6
63:01:22,226882,1.384,8.689,89.6,89.4,94.6
63:01:23,226883,1.384,8.69,89.5,89.4,94.6
63:01:24,226884,1.382,8.69,89.6,89.4,94.6
63:01:25,226885,1.377,8.689,89.5,89.4,94.6
63:01:26,226886,1.382,8.692,89.5,89.4,94.6
63:01:27,226887,1.381,8.688,89.6,89.5,94.7
63:01:28,226888,1.377,8.682,89.6,89.4,94.7
63:01:29,226889,1.370,8.689,89.6,89.4,94.6
63:01:30,226890,1.379,8.691,89.5,89.4,94.6
63:01:31,226891,1.377,8.689,89.6,89.5,94.6
63:01:32,226892,1.377,8.691,94.9,89.5,94.6
63:01:33,226893,1.372,8.69,94.9,89.5,94.6
63:01:34,226894,1.372,8.688,95.0,94.8,94.7
63:01:35,226895,1.370,8.686,95.0,94.7,94.7
63:01:36,226896,1.369,8.692,94.9,94.7,94.7
63:01:37,226897,1.369,8.689,95.0,94.7,94.6
63:01:38,226898,1.367,8.687,95.0,94.8,94.7
63:01:39,226899,1.367,8.693,94.9,94.7,94.7
63:01:40,226900,1.365,8.69,94.9,94.7,94.6
63:01:41,226901,1.363,8.684,95.0,94.8,94.7
63:01:42,226902,1.365,8.69,95.0,94.7,94.6
63:01:43,226903,1.362,8.681,95.0,94.9,94.8
63:01:44,226904,1.358,8.689,94.9,94.7,94.7
63:01:45,226905,1.362,8.676,95.0,94.9,94.9
63:01:46,226906,1.358,8.689,94.9,94.7,94.6
63:01:47,226907,1.355,8.689,94.9,94.7,94.6
63:01:48,226908,1.353,8.689,94.9,94.7,94.6
63:01:49,226909,1.346,8.689,94.9,94.7,94.6
63:01:50,226910,1.351,8.689,94.9,94.8,94.7
63:01:51,226911,1.351,8.689,94.9,94.7,94.7
63:01:52,226912,1.353,8.689,94.9,94.7,94.6
63:01:53,226913,1.351,8.687,94.9,94.7,94.7
63:01:54,226914,1.351,8.689,94.9,94.7,94.7
63:01:55,226915,1.344,8.69,94.9,94.7,99.4
63:01:56,226916,1.344,8.687,95.0,94.8,100.1
63:01:57,226917,1.344,8.69,94.9,94.7,100.1
63:01:58,226918,1.344,8.689,95.0,94.8,100.1
63:01:59,226919,1.344,8.69,94.9,94.7,100.0
63:02:00,226920,1.341,8.689,94.9,94.7,100.1
63:02:01,226921,1.339,8.69,94.9,94.7,100.0
63:02:02,226922,1.341,8.69,94.9,94.8,100.1
63:02:03,226923,1.339,8.69,94.9,94.7,100.0
63:02:04,226924,1.339,8.689,95.0,94.8,100.0
63:02:05,226925,1.339,8.691,94.9,94.7,100.0
63:02:06,226926,1.337,8.69,94.9,94.7,100.0
63:02:07,226927,1.332,8.69,95.0,94.8,100.1
63:02:08,226928,1.337,8.69,94.9,94.8,100.0
63:02:09,226929,1.332,8.689,94.9,94.7,100.0
63:02:10,226930,1.330,8.689,95.0,94.8,100.0
63:02:11,226931,1.329,8.689,94.9,94.7,100.1
63:02:12,226932,1.329,8.689,94.9,94.8,100.1
63:02:13,226933,1.330,8.69,95.1,94.8,100.0
63:02:14,226934,1.327,8.691,100.3,94.8,100.0
63:02:15,226935,1.325,8.688,100.4,94.8,100.1
63:02:16,226936,1.330,8.689,100.3,100.2,100.0
63:02:17,226937,1.325,8.691,100.3,100.2,100.1
63:02:18,226938,1.325,8.69,100.3,100.2,100.1
63:02:19,226939,1.322,8.688,100.4,100.2,100.1
63:02:20,226940,1.322,8.69,100.3,100.2,100.1
63:02:21,226941,1.322,8.688,100.4,100.2,100.1
63:02:22,226942,1.315,8.69,100.3,100.2,100.1
63:02:23,226943,1.315,8.691,100.3,100.2,100.1
63:02:24,226944,1.315,8.69,100.3,100.2,100.1
63:02:25,226945,1.315,8.69,100.3,100.2,100.1
63:02:26,226946,1.315,8.69,100.3,100.2,100.1
63:02:27,226947,1.315,8.689,100.3,100.2,100.1
63:02:28,226948,1.313,8.691,100.3,100.2,100.1
63:02:29,226949,1.313,8.688,100.3,100.2,100.1
63:02:30,226950,1.306,8.69,100.3,100.2,100.0
63:02:31,226951,1.305,8.69,100.4,100.2,100.1
63:02:32,226952,1.304,8.69,100.4,100.2,100.0
63:02:33,226953,1.312,8.689,100.3,100.2,100.1
63:02:34,226954,1.303,8.689,100.3,100.2,100.1
63:02:35,226955,1.303,8.689,100.3,100.2,100.1
63:02:36,226956,1.305,8.689,100.4,100.2,100.1
63:02:37,226957,1.305,8.689,100.3,100.2,100.1
63:02:38,226958,1.301,8.69,100.3,100.2,100.1
63:02:39,226959,1.299,8.69,100.3,100.2,100.0
63:02:40,226960,1.301,8.689,100.3,100.2,100.1
63:02:41,226961,1.301,8.691,100.3,100.2,100.1
63:02:42,226962,1.301,8.69,100.3,100.2,100.2
63:02:43,226963,1.301,8.69,100.3,100.2,105.7
63:02:44,226964,1.292,8.69,100.4,100.2,105.7
63:02:45,226965,1.291,8.688,100.4,100.2,105.7
63:02:46,226966,1.291,8.691,100.4,100.2,105.7
63:02:47,226967,1.296,8.689,100.3,100.2,105.7
63:02:48,226968,1.291,8.69,100.3,100.2,105.7
63:02:49,226969,1.291,8.692,100.3,100.2,105.7
63:02:50,226970,1.289,8.692,100.3,100.2,105.6
63:02:51,226971,1.289,8.69,100.4,100.2,105.7
63:02:52,226972,1.284,8.69,100.3,100.2,105.7
63:02:53,226973,1.284,8.691,100.4,100.2,105.6
63:02:54,226974,1.282,8.691,100.3,100.2,105.6
63:02:55,226975,1.284,8.691,100.3,100.2,105.7
63:02:56,226976,1.284,8.692,100.3,100.2,105.6
63:02:57,226977,1.284,8.69,100.3,100.2,105.7
63:02:58,226978,1.280,8.691,100.3,100.2,105.6
63:02:59,226979,1.277,8.69,100.3,100.2,105.7
63:03:00,226980,1.277,8.692,100.3,100.2,105.6
63:03:01,226981,1.277,8.689,100.4,100.2,105.6
63:03:02,226982,1.277,8.687,100.4,100.3,105.7
63:03:03,226983,1.277,8.69,100.3,100.4,105.7
63:03:04,226984,1.277,8.69,100.4,105.8,105.7
63:03:05,226985,1.275,8.688,106.0,105.8,105.7
63:03:06,226986,1.275,8.688,106.0,105.8,105.7
63:03:07,226987,1.275,8.692,106.0,105.7,105.6
63:03:08,226988,1.272,8.688,106.0,105.8,105.7
63:03:09,226989,1.275,8.689,106.0,105.8,105.7
63:03:10,226990,1.270,8.689,106.0,105.7,105.7
63:03:11,226991,1.270,8.69,106.0,105.7,105.7
63:03:12,226992,1.263,8.687,106.0,105.8,105.7
63:03:13,226993,1.270,8.69,106.0,105.7,105.7
63:03:14,226994,1.268,8.689,106.0,105.8,105.7
63:03:15,226995,1.265,8.689,106.0,105.8,105.7
63:03:16,226996,1.265,8.688,106.0,105.8,105.7
63:03:17,226997,1.261,8.69,106.0,105.8,105.7
63:03:18,226998,1.258,8.689,106.0,105.8,105.7
63:03:19,226999,1.257,8.689,106.0,105.8,105.7
63:03:20,227000,1.255,8.689,106.0,105.8,105.7
63:03:21,227001,1.253,8.688,106.0,105.8,105.7
63:03:22,227002,1.253,8.69,106.0,105.7,105.7
63:03:23,227003,1.252,8.689,106.0,105.8,105.7
63:03:24,227004,1.251,8.688,106.0,105.8,105.8
63:03:25,227005,1.258,8.689,106.0,105.8,105.7
63:03:26,227006,1.251,8.68,106.1,105.8,105.8
63:03:27,227007,1.246,8.69,106.0,105.8,105.7
63:03:28,227008,1.247,8.704,105.8,105.5,105.6
63:03:29,227009,1.247,8.676,106.0,106.0,111.5
63:03:30,227010,1.246,8.686,106.0,105.8,111.5
