,,GWRV Last (V),PSV Last (V),G1R Last,G2R Last,G3R Last
110:58:52,399532,0.457,8.674,239.7,239.3,239.1
110:58:53,399533,0.452,8.673,239.7,239.3,239.1
110:58:54,399534,0.450,8.674,239.7,239.3,239.1
110:58:55,399535,0.452,8.674,239.7,239.3,239.1
110:58:56,399536,0.445,8.673,239.7,239.3,239.1
110:58:57,399537,0.443,8.677,239.7,239.3,239.1
110:58:58,399538,0.590,8.675,231.1,232.3,239.1
110:58:59,399539,0.707,8.675,194.5,194.3,207.3
110:59:00,399540,0.828,8.674,169.8,168.6,179.3
110:59:01,399541,0.906,8.673,146.2,145.4,154.4
110:59:02,399542,1.029,8.674,130.9,129.6,138.3
110:59:03,399543,1.110,8.672,116.1,115.3,122.3
110:59:04,399544,1.217,8.671,103.0,102.7,108.7
110:59:05,399545,1.321,8.672,90.8,90.5,95.9
110:59:06,399546,1.439,8.67,79.8,79.7,85.9
110:59:07,399547,1.536,8.67,68.3,68.3,73.8
110:59:08,399548,1.667,8.673,62.5,62.3,67.9
110:59:09,399549,1.717,8.673,62.5,62.3,62.3
110:59:10,399550,1.702,8.674,62.5,62.3,62.3
110:59:11,399551,1.704,8.673,62.5,62.3,62.3
110:59:12,399552,1.702,8.674,62.5,62.3,62.3
110:59:13,399553,1.695,8.674,62.5,62.3,62.3
110:59:14,399554,1.702,8.673,62.5,62.3,62.3
110:59:15,399555,1.695,8.674,62.5,62.3,62.3
110:59:16,399556,1.697,8.674,62.5,62.3,62.3
110:59:17,399557,1.695,8.674,62.5,62.3,62.3
110:59:18,399558,1.690,8.675,62.5,62.3,62.3
110:59:19,399559,1.694,8.673,62.5,62.3,62.3
110:59:20,399560,1.686,8.675,62.5,62.3,62.3
110:59:21,399561,1.689,8.675,62.5,62.3,62.3
110:59:22,399562,1.685,8.674,62.5,62.3,62.3
110:59:23,399563,1.687,8.675,62.5,62.3,62.3
110:59:24,399564,1.688,8.675,62.5,62.3,62.3
110:59:25,399565,1.683,8.675,62.5,62.3,62.3
110:59:26,399566,1.682,8.674,62.5,62.3,62.3
110:59:27,399567,1.681,8.674,62.5,62.3,62.3
110:59:28,399568,1.681,8.675,62.5,62.3,62.3
110:59:29,399569,1.681,8.674,62.5,62.3,62.3
110:59:30,399570,1.678,8.675,62.5,62.3,66.1
110:59:31,399571,1.679,8.675,62.5,62.3,67.9
110:59:32,399572,1.673,8.674,62.5,62.3,67.9
110:59:33,399573,1.669,8.675,62.5,62.3,67.9
110:59:34,399574,1.671,8.675,62.5,62.3,67.9
110:59:35,399575,1.676,8.675,62.5,62.3,67.9
110:59:36,399576,1.667,8.675,62.5,62.3,67.9
110:59:37,399577,1.667,8.674,62.5,62.3,67.9
110:59:38,399578,1.667,8.675,62.5,62.3,67.9
110:59:39,399579,1.669,8.674,62.5,62.3,67.9
110:59:40,399580,1.664,8.675,62.5,62.3,67.9
110:59:41,399581,1.667,8.675,62.6,62.3,67.9
110:59:42,399582,1.669,8.675,62.6,62.3,67.9
110:59:43,399583,1.667,8.675,62.6,62.3,67.9
110:59:44,399584,1.657,8.675,62.6,62.4,67.9
110:59:45,399585,1.662,8.675,63.5,62.4,67.9
110:59:46,399586,1.657,8.676,68.1,62.4,67.9
110:59:47,399587,1.657,8.675,68.1,62.4,67.9
110:59:48,399588,1.657,8.676,68.1,62.4,67.9
110:59:49,399589,1.655,8.675,68.1,66.4,67.9
110:59:50,399590,1.652,8.675,68.1,68.0,67.9
110:59:51,399591,1.655,8.675,68.1,68.0,67.9
110:59:52,399592,1.655,8.675,68.1,68.0,67.9
110:59:53,399593,1.652,8.675,68.1,68.0,67.9
110:59:54,399594,1.650,8.676,68.1,68.0,67.9
110:59:55,399595,1.643,8.675,68.1,68.0,67.9
110:59:56,399596,1.650,8.676,68.1,68.0,67.9
110:59:57,399597,1.648,8.675,68.1,68.0,67.9
110:59:58,399598,1.648,8.675,68.1,68.0,67.9
110:59:59,399599,1.647,8.676,68.1,68.0,67.9
111:00:00,399600,1.641,8.675,68.1,68.0,67.9
111:00:01,399601,1.642,8.676,68.1,68.0,67.9
111:00:02,399602,1.641,8.675,68.1,68.0,67.9
111:00:03,399603,1.638,8.675,68.1,68.0,67.9
111:00:04,399604,1.635,8.676,68.1,68.0,67.9
111:00:05,399605,1.634,8.675,68.1,68.0,67.9
111:00:06,399606,1.633,8.676,68.1,68.0,67.9
111:00:07,399607,1.630,8.675,68.1,68.0,67.9
111:00:08,399608,1.632,8.674,68.1,68.0,67.9
111:00:09,399609,1.630,8.675,68.1,68.0,67.9
111:00:10,399610,1.628,8.674,68.1,68.0,68.0
111:00:11,399611,1.627,8.675,68.1,68.0,73.4
111:00:12,399612,1.631,8.675,68.1,68.0,73.4
111:00:13,399613,1.627,8.675,68.1,68.0,73.4
111:00:14,399614,1.624,8.675,68.1,68.0,73.4
111:00:15,399615,1.622,8.674,68.1,68.0,73.4
111:00:16,399616,1.622,8.675,68.1,68.0,73.4
111:00:17,399617,1.624,8.676,68.1,68.0,73.4
111:00:18,399618,1.617,8.675,68.1,68.0,73.4
111:00:19,399619,1.617,8.676,68.1,68.0,73.4
111:00:20,399620,1.615,8.675,68.1,68.0,73.4
111:00:21,399621,1.612,8.675,68.1,68.0,73.4
111:00:22,399622,1.615,8.675,68.2,68.0,73.4
111:00:23,399623,1.610,8.675,68.1,68.0,73.4
111:00:24,399624,1.610,8.676,68.1,68.0,73.4
111:00:25,399625,1.602,8.676,68.1,68.0,73.4
111:00:26,399626,1.605,8.675,68.2,68.0,73.4
111:00:27,399627,1.610,8.676,68.2,68.0,73.4
111:00:28,399628,1.602,8.674,68.2,68.0,73.4
111:00:29,399629,1.602,8.675,73.6,68.0,73.4
111:00:30,399630,1.598,8.675,73.6,68.0,73.4
111:00:31,399631,1.595,8.675,73.6,68.0,73.4
111:00:32,399632,1.598,8.676,73.6,68.1,73.4
111:00:33,399633,1.595,8.675,73.6,73.4,73.4
111:00:34,399634,1.591,8.676,73.6,73.4,73.4
111:00:35,399635,1.595,8.676,73.6,73.4,73.4
111:00:36,399636,1.588,8.676,73.6,73.4,73.4
111:00:37,399637,1.586,8.676,73.6,73.4,73.4
111:00:38,399638,1.579,8.676,73.6,73.4,73.4
111:00:39,399639,1.583,8.675,73.6,73.4,73.4
111:00:40,399640,1.585,8.676,73.6,73.4,73.4
111:00:41,399641,1.575,8.676,73.6,73.4,73.4
111:00:42,399642,1.583,8.677,73.6,73.4,73.4
111:00:43,399643,1.580,8.675,73.6,73.4,73.4
111:00:44,399644,1.583,8.675,73.6,73.4,73.4
111:00:45,399645,1.576,8.676,73.6,73.4,73.4
111:00:46,399646,1.578,8.676,73.6,73.4,73.4
111:00:47,399647,1.579,8.676,73.6,73.4,73.4
111:00:48,399648,1.575,8.675,73.6,73.4,73.4
111:00:49,399649,1.574,8.675,73.6,73.4,73.4
111:00:50,399650,1.570,8.676,73.6,73.4,73.4
111:00:51,399651,1.573,8.675,73.6,73.4,73.4
111:00:52,399652,1.572,8.675,73.6,73.4,73.4
111:00:53,399653,1.565,8.676,73.6,73.4,73.4
111:00:54,399654,1.562,8.675,73.6,73.4,73.4
111:00:55,399655,1.562,8.676,73.6,73.4,73.4
111:00:56,399656,1.562,8.676,73.6,73.4,73.4
111:00:57,399657,1.560,8.676,73.6,73.4,73.5
111:00:58,399658,1.562,8.677,73.6,73.4,78.7
111:00:59,399659,1.557,8.676,73.6,73.4,78.7
111:01:00,399660,1.557,8.676,73.6,73.4,78.7
111:01:01,399661,1.553,8.675,73.6,73.4,78.7
111:01:02,399662,1.555,8.675,73.6,73.4,78.7
111:01:03,399663,1.555,8.676,73.6,73.4,78.7
111:01:04,399664,1.555,8.675,73.6,73.4,78.7
111:01:05,399665,1.550,8.676,73.6,73.4,78.7
111:01:06,399666,1.548,8.676,73.6,73.4,78.7
111:01:07,399667,1.545,8.675,73.6,73.4,78.7
111:01:08,399668,1.548,8.676,73.6,73.4,78.7
111:01:09,399669,1.538,8.676,73.6,73.4,78.7
111:01:10,399670,1.546,8.676,73.6,73.5,78.7
111:01:11,399671,1.543,8.677,73.7,73.4,78.7
111:01:12,399672,1.543,8.676,73.6,73.4,78.7
111:01:13,399673,1.538,8.677,73.7,73.4,78.7
111:01:14,399674,1.538,8.676,75.1,73.5,78.7
111:01:15,399675,1.536,8.676,78.9,73.5,78.7
111:01:16,399676,1.536,8.677,78.9,73.5,78.7
111:01:17,399677,1.534,8.675,78.9,73.5,78.7
111:01:18,399678,1.534,8.676,78.9,73.5,78.7
111:01:19,399679,1.533,8.676,78.9,78.7,78.7
111:01:20,399680,1.531,8.676,78.9,78.7,78.7
111:01:21,399681,1.531,8.676,78.9,78.7,78.7
111:01:22,399682,1.527,8.675,78.9,78.7,78.7
111:01:23,399683,1.524,8.676,79.0,78.7,78.7
111:01:24,399684,1.523,8.675,79.0,78.7,78.7
111:01:25,399685,1.522,8.676,78.9,78.7,78.7
111:01:26,399686,1.523,8.676,78.9,78.7,78.7
111:01:27,399687,1.523,8.676,78.9,78.7,78.7
111:01:28,399688,1.516,8.676,78.9,78.7,78.7
111:01:29,399689,1.518,8.676,78.9,78.7,78.7
111:01:30,399690,1.518,8.676,78.9,78.7,78.7
111:01:31,399691,1.517,8.676,78.9,78.7,78.7
111:01:32,399692,1.517,8.675,78.9,78.7,78.7
111:01:33,399693,1.511,8.675,78.9,78.7,78.7
111:01:34,399694,1.510,8.676,78.9,78.7,78.7
111:01:35,399695,1.510,8.675,78.9,78.7,78.7
111:01:36,399696,1.505,8.676,78.9,78.7,78.7
111:01:37,399697,1.510,8.676,78.9,78.7,78.7
111:01:38,399698,1.507,8.676,78.9,78.7,78.7
111:01:39,399699,1.505,8.676,78.9,78.7,78.7
111:01:40,399700,1.502,8.675,78.9,78.7,78.7
111:01:41,399701,1.505,8.676,78.9,78.7,78.7
111:01:42,399702,1.502,8.675,78.9,78.7,78.7
111:01:43,399703,1.502,8.675,78.9,78.7,84.0
111:01:44,399704,1.496,8.676,78.9,78.7,84.0
111:01:45,399705,1.498,8.676,78.9,78.7,84.0
111:01:46,399706,1.493,8.676,78.9,78.7,84.0
111:01:47,399707,1.493,8.676,79.0,78.7,84.0
111:01:48,399708,1.493,8.676,78.9,78.7,84.0
111:01:49,399709,1.493,8.676,79.0,78.7,84.0
111:01:50,399710,1.491,8.676,78.9,78.7,84.0
111:01:51,399711,1.486,8.676,78.9,78.7,84.0
111:01:52,399712,1.484,8.676,79.0,78.7,84.0
111:01:53,399713,1.484,8.676,79.0,78.7,84.0
111:01:54,399714,1.484,8.676,79.0,78.7,84.0
111:01:55,399715,1.484,8.676,79.0,78.7,84.0
111:01:56,399716,1.479,8.676,79.0,78.8,84.0
111:01:57,399717,1.479,8.677,79.0,78.7,84.0
111:01:58,399718,1.477,8.675,79.0,78.8,84.0
111:01:59,399719,1.477,8.677,79.0,78.8,84.0
111:02:00,399720,1.481,8.676,79.0,78.8,84.0
111:02:01,399721,1.476,8.676,79.0,78.8,84.0
111:02:02,399722,1.472,8.677,84.3,78.8,84.0
111:02:03,399723,1.472,8.676,84.3,78.8,84.0
111:02:04,399724,1.471,8.677,84.3,84.0,84.0
111:02:05,399725,1.469,8.676,84.3,84.1,84.0
111:02:06,399726,1.466,8.676,84.3,84.1,84.0
111:02:07,399727,1.465,8.676,84.3,84.1,84.0
111:02:08,399728,1.466,8.676,84.3,84.1,84.0
111:02:09,399729,1.467,8.676,84.3,84.0,84.0
111:02:10,399730,1.463,8.676,84.3,84.1,84.0
111:02:11,399731,1.465,8.676,84.3,84.1,84.0
111:02:12,399732,1.462,8.676,84.3,84.1,84.0
111:02:13,399733,1.460,8.675,84.3,84.1,84.0
111:02:14,399734,1.460,8.675,84.3,84.1,84.0
111:02:15,399735,1.460,8.676,84.3,84.1,84.0
111:02:16,399736,1.458,8.675,84.3,84.0,84.0
111:02:17,399737,1.456,8.676,84.3,84.1,84.0
111:02:18,399738,1.453,8.675,84.3,84.1,84.0
111:02:19,399739,1.456,8.675,84.3,84.1,84.0
111:02:20,399740,1.453,8.676,84.3,84.1,84.0
111:02:21,399741,1.453,8.675,84.3,84.1,84.0
111:02:22,399742,1.444,8.676,84.3,84.1,84.0
111:02:23,399743,1.453,8.676,84.3,84.1,84.0
111:02:24,399744,1.451,8.676,84.3,84.1,84.1
111:02:25,399745,1.446,8.676,84.3,84.1,84.1
111:02:26,399746,1.444,8.675,84.3,84.1,84.1
111:02:27,399747,1.451,8.676,84.3,84.1,84.1
111:02:28,399748,1.446,8.677,84.3,84.1,85.8
111:02:29,399749,1.444,8.676,84.3,84.1,89.3
111:02:30,399750,1.441,8.677,84.3,84.1,89.3
111:02:31,399751,1.441,8.675,84.3,84.1,89.3
111:02:32,399752,1.444,8.676,84.3,84.1,89.3
111:02:33,399753,1.442,8.676,84.3,84.1,89.3
111:02:34,399754,1.441,8.675,84.3,84.1,89.3
111:02:35,399755,1.441,8.676,84.3,84.1,89.3
111:02:36,399756,1.441,8.675,84.3,84.1,89.3
111:02:37,399757,1.439,8.675,84.3,84.1,89.3
111:02:38,399758,1.437,8.676,84.3,84.1,89.3
111:02:39,399759,1.427,8.675,84.3,84.1,89.3
111:02:40,399760,1.432,8.676,84.3,84.1,89.3
111:02:41,399761,1.437,8.675,84.3,84.1,89.3
111:02:42,399762,1.437,8.676,84.3,84.1,89.3
111:02:43,399763,1.430,8.676,84.3,84.1,89.3
111:02:44,399764,1.427,8.675,84.3,84.1,89.3
111:02:45,399765,1.432,8.677,84.3,84.1,89.3
111:02:46,399766,1.418,8.676,84.3,84.1,89.3
111:02:47,399767,1.427,8.676,84.4,84.1,89.3
111:02:48,399768,1.427,8.677,89.6,85.5,89.3
111:02:49,399769,1.425,8.676,89.6,89.5,89.3
111:02:50,399770,1.426,8.676,89.6,89.4,89.3
111:02:51,399771,1.420,8.677,89.6,89.4,89.3
111:02:52,399772,1.419,8.676,89.6,89.5,89.3
111:02:53,399773,1.417,8.677,89.6,89.4,89.3
111:02:54,399774,1.415,8.676,89.6,89.4,89.3
111:02:55,399775,1.415,8.676,89.6,89.4,89.3
111:02:56,399776,1.414,8.676,89.6,89.4,89.3
111:02:57,399777,1.419,8.675,89.6,89.4,89.3
111:02:58,399778,1.414,8.675,89.6,89.5,89.3
111:02:59,399779,1.411,8.675,89.6,89.5,89.3
111:03:00,399780,1.404,8.676,89.6,89.4,89.3
111:03:01,399781,1.405,8.676,89.6,89.5,89.3
111:03:02,399782,1.405,8.675,89.6,89.4,89.3
111:03:03,399783,1.405,8.676,89.6,89.4,89.3
111:03:04,399784,1.401,8.676,89.6,89.4,89.3
111:03:05,399785,1.405,8.676,89.6,89.4,89.3
111:03:06,399786,1.398,8.675,89.6,89.5,89.3
111:03:07,399787,1.403,8.676,89.6,89.4,89.3
111:03:08,399788,1.401,8.676,89.6,89.4,89.3
111:03:09,399789,1.398,8.676,89.6,89.4,89.3
111:03:10,399790,1.394,8.675,89.6,89.5,89.3
111:03:11,399791,1.398,8.676,89.6,89.5,89.3
111:03:12,399792,1.398,8.676,89.6,89.5,89.3
111:03:13,399793,1.389,8.675,89.6,89.5,89.3
111:03:14,399794,1.394,8.676,89.6,89.4,89.3
111:03:15,399795,1.394,8.675,89.6,89.5,89.3
111:03:16,399796,1.389,8.676,89.6,89.5,89.4
111:03:17,399797,1.389,8.676,89.6,89.4,89.4
111:03:18,399798,1.389,8.675,89.6,89.5,94.7
111:03:19,399799,1.387,8.677,89.6,89.4,94.7
111:03:20,399800,1.387,8.676,89.6,89.5,94.7
111:03:21,399801,1.380,8.676,89.6,89.5,94.7
111:03:22,399802,1.380,8.677,89.6,89.4,94.7
111:03:23,399803,1.380,8.676,89.6,89.5,94.7
111:03:24,399804,1.380,8.676,89.6,89.5,94.7
111:03:25,399805,1.377,8.675,89.6,89.5,94.7
111:03:26,399806,1.377,8.676,89.6,89.5,94.7
111:03:27,399807,1.375,8.676,89.6,89.5,94.7
111:03:28,399808,1.375,8.675,89.6,89.5,94.7
111:03:29,399809,1.377,8.676,89.6,89.5,94.7
111:03:30,399810,1.375,8.676,89.6,89.5,94.7
111:03:31,399811,1.372,8.676,89.6,89.5,94.7
111:03:32,399812,1.368,8.677,89.6,89.5,94.7
111:03:33,399813,1.366,8.676,89.6,89.5,94.7
111:03:34,399814,1.368,8.677,95.0,89.5,94.7
111:03:35,399815,1.368,8.677,95.0,89.5,94.7
111:03:36,399816,1.367,8.677,95.0,89.5,94.7
111:03:37,399817,1.365,8.677,95.0,89.5,94.7
111:03:38,399818,1.362,8.676,95.0,89.5,94.7
111:03:39,399819,1.361,8.676,95.0,89.5,94.7
111:03:40,399820,1.359,8.676,95.0,89.5,94.7
111:03:41,399821,1.358,8.676,95.0,94.8,94.7
111:03:42,399822,1.359,8.677,95.0,94.8,94.7
111:03:43,399823,1.358,8.675,95.0,94.8,94.7
111:03:44,399824,1.355,8.676,95.0,94.8,94.7
111:03:45,399825,1.354,8.676,95.0,94.8,94.7
111:03:46,399826,1.354,8.675,95.0,94.8,94.7
111:03:47,399827,1.352,8.676,95.0,94.8,94.7
111:03:48,399828,1.349,8.675,95.0,94.8,94.7
111:03:49,399829,1.349,8.676,95.0,94.8,94.7
111:03:50,399830,1.349,8.676,95.0,94.8,94.7
111:03:51,399831,1.349,8.675,95.0,94.8,94.7
111:03:52,399832,1.349,8.676,95.0,94.8,94.7
111:03:53,399833,1.342,8.675,95.0,94.8,94.7
111:03:54,399834,1.347,8.675,95.0,94.8,94.7
111:03:55,399835,1.340,8.676,95.0,94.8,94.7
111:03:56,399836,1.342,8.676,95.0,94.8,94.7
111:03:57,399837,1.342,8.676,95.0,94.8,94.7
111:03:58,399838,1.337,8.676,95.0,94.8,94.7
111:03:59,399839,1.340,8.676,95.0,94.8,94.7
111:04:00,399840,1.337,8.676,95.0,94.8,94.7
111:04:01,399841,1.337,8.675,95.0,94.8,94.7
111:04:02,399842,1.335,8.675,95.0,94.8,94.7
111:04:03,399843,1.335,8.676,95.0,94.8,94.7
111:04:04,399844,1.335,8.675,95.0,94.8,94.7
111:04:05,399845,1.333,8.676,95.0,94.8,94.7
111:04:06,399846,1.333,8.675,95.0,94.8,100.1
111:04:07,399847,1.333,8.676,95.0,94.8,100.1
111:04:08,399848,1.328,8.676,95.0,94.8,100.1
111:04:09,399849,1.328,8.676,95.0,94.8,100.1
111:04:10,399850,1.323,8.676,95.0,94.8,100.1
111:04:11,399851,1.325,8.676,95.0,94.8,100.1
111:04:12,399852,1.323,8.676,95.0,94.8,100.1
111:04:13,399853,1.326,8.677,95.0,94.8,100.1
111:04:14,399854,1.321,8.676,95.0,94.8,100.1
111:04:15,399855,1.323,8.676,95.1,94.8,100.1
111:04:16,399856,1.321,8.677,100.4,94.8,100.1
111:04:17,399857,1.321,8.676,100.4,94.8,100.1
111:04:18,399858,1.321,8.677,100.4,94.8,100.1
111:04:19,399859,1.321,8.676,100.4,94.8,100.1
111:04:20,399860,1.320,8.676,100.4,94.8,100.1
111:04:21,399861,1.318,8.677,100.4,94.8,100.1
111:04:22,399862,1.318,8.676,100.4,94.8,100.1
111:04:23,399863,1.313,8.677,100.4,94.9,100.1
111:04:24,399864,1.311,8.675,100.4,100.2,100.1
111:04:25,399865,1.311,8.676,100.4,100.2,100.1
111:04:26,399866,1.312,8.676,100.4,100.2,100.1
111:04:27,399867,1.311,8.675,100.4,100.2,100.1
111:04:28,399868,1.310,8.676,100.4,100.2,100.1
111:04:29,399869,1.309,8.676,100.4,100.2,100.1
111:04:30,399870,1.307,8.676,100.4,100.2,100.1
111:04:31,399871,1.303,8.677,100.4,100.2,100.1
111:04:32,399872,1.302,8.675,100.4,100.2,100.1
111:04:33,399873,1.305,8.676,100.4,100.2,100.1
111:04:34,399874,1.302,8.676,100.4,100.2,100.1
111:04:35,399875,1.302,8.675,100.4,100.2,100.1
111:04:36,399876,1.302,8.676,100.4,100.2,100.1
111:04:37,399877,1.297,8.675,100.4,100.2,100.1
111:04:38,399878,1.299,8.676,100.4,100.2,100.1
111:04:39,399879,1.297,8.676,100.4,100.2,100.1
111:04:40,399880,1.295,8.676,100.4,100.2,100.1
111:04:41,399881,1.295,8.676,100.4,100.2,100.1
111:04:42,399882,1.295,8.675,100.4,100.2,100.1
111:04:43,399883,1.295,8.676,100.4,100.2,100.1
111:04:44,399884,1.295,8.677,100.4,100.2,100.1
111:04:45,399885,1.288,8.676,100.4,100.2,100.1
111:04:46,399886,1.288,8.676,100.4,100.2,100.1
111:04:47,399887,1.287,8.675,100.4,100.2,100.1
111:04:48,399888,1.288,8.676,100.4,100.2,100.1
111:04:49,399889,1.285,8.677,100.4,100.2,100.1
111:04:50,399890,1.283,8.676,100.4,100.2,100.1
111:04:51,399891,1.285,8.676,100.4,100.2,100.2
111:04:52,399892,1.285,8.677,100.4,100.2,100.2
111:04:53,399893,1.280,8.676,100.4,100.2,103.2
111:04:54,399894,1.280,8.677,100.4,100.2,105.7
111:04:55,399895,1.280,8.676,100.4,100.2,105.7
111:04:56,399896,1.280,8.677,100.4,100.2,105.7
111:04:57,399897,1.273,8.677,100.4,100.2,105.7
111:04:58,399898,1.280,8.676,100.4,100.2,105.7
111:04:59,399899,1.276,8.677,100.4,100.3,105.7
111:05:00,399900,1.273,8.676,100.4,100.2,105.7
111:05:01,399901,1.273,8.677,100.4,100.3,105.7
111:05:02,399902,1.273,8.677,100.4,100.3,105.7
111:05:03,399903,1.276,8.676,100.4,100.3,105.7
111:05:04,399904,1.269,8.677,100.4,100.3,105.7
111:05:05,399905,1.269,8.676,100.4,100.3,105.7
111:05:06,399906,1.266,8.676,100.4,100.3,105.7
111:05:07,399907,1.269,8.677,100.5,100.3,105.7
111:05:08,399908,1.269,8.676,106.0,100.3,105.7
111:05:09,399909,1.268,8.677,106.1,100.3,105.7
111:05:10,399910,1.265,8.676,106.0,100.3,105.7
111:05:11,399911,1.261,8.676,106.1,105.4,105.7
111:05:12,399912,1.265,8.676,106.1,105.8,105.7
111:05:13,399913,1.259,8.676,106.1,105.8,105.7
111:05:14,399914,1.257,8.677,106.1,105.8,105.7
111:05:15,399915,1.256,8.676,106.1,105.8,105.7
111:05:16,399916,1.255,8.676,106.1,105.8,105.8
111:05:17,399917,1.256,8.676,106.1,105.8,105.7
111:05:18,399918,1.254,8.676,106.0,105.8,105.8
111:05:19,399919,1.254,8.676,106.0,105.8,105.8
111:05:20,399920,1.254,8.676,106.1,105.8,105.8
111:05:21,399921,1.250,8.676,106.0,105.8,105.8
111:05:22,399922,1.247,8.677,106.1,105.8,105.8
111:05:23,399923,1.249,8.676,106.1,105.8,105.8
111:05:24,399924,1.248,8.676,106.0,105.8,105.8
111:05:25,399925,1.243,8.674,106.0,105.8,105.8
111:05:26,399926,1.243,8.675,106.1,105.8,105.8
111:05:27,399927,1.245,8.676,106.0,105.8,105.8
111:05:28,399928,1.243,8.672,106.1,105.8,105.8
111:05:29,399929,1.240,8.673,106.0,105.8,105.8
111:05:30,399930,1.243,8.673,106.1,105.8,105.8
111:05:31,399931,1.242,8.672,106.1,105.8,105.8
111:05:32,399932,1.243,8.673,106.1,105.8,105.8
111:05:33,399933,1.240,8.673,106.0,105.8,105.8
111:05:34,399934,1.243,8.672,106.1,105.8,105.8
111:05:35,399935,1.236,8.673,106.0,105.8,105.8
111:05:36,399936,1.231,8.673,106.0,105.8,105.8
111:05:37,399937,1.231,8.673,106.1,105.8,105.8
111:05:38,399938,1.231,8.673,106.1,105.8,105.8
111:05:39,399939,1.231,8.673,106.1,105.8,105.8
111:05:40,399940,1.229,8.674,106.0,105.8,108.7
111:05:41,399941,1.228,8.672,106.1,105.8,111.6
111:05:42,399942,1.228,8.673,106.1,105.8,111.6
111:05:43,399943,1.224,8.673,106.1,105.8,111.6
111:05:44,399944,1.221,8.672,106.1,105.8,111.6
111:05:45,399945,1.222,8.673,106.1,105.8,111.6
111:05:46,399946,1.219,8.673,106.1,105.8,111.6
111:05:47,399947,1.228,8.673,106.1,105.8,111.6
111:05:48,399948,1.219,8.673,106.1,105.8,111.6
111:05:49,399949,1.217,8.672,106.1,105.8,111.6
111:05:50,399950,1.219,8.673,106.1,105.8,111.6
111:05:51,399951,1.214,8.673,106.1,105.8,111.6
111:05:52,399952,1.214,8.672,106.1,105.8,111.6
111:05:53,399953,1.210,8.673,106.1,105.8,111.6
111:05:54,399954,1.210,8.673,106.1,105.8,111.6
111:05:55,399955,1.210,8.673,111.9,105.8,111.6
111:05:56,399956,1.209,8.673,111.9,105.8,111.6
111:05:57,399957,1.204,8.673,111.9,105.8,111.6
111:05:58,399958,1.206,8.674,111.9,105.9,111.6
111:05:59,399959,1.204,8.673,111.9,105.9,111.5
111:06:00,399960,1.204,8.674,111.9,105.9,111.5
111:06:01,399961,1.202,8.673,111.9,109.3,111.6
111:06:02,399962,1.202,8.673,111.9,111.7,111.6
111:06:03,399963,1.203,8.673,111.9,111.7,111.6
111:06:04,399964,1.198,8.673,111.9,111.7,111.6
111:06:05,399965,1.195,8.673,111.9,111.7,111.6
111:06:06,399966,1.195,8.674,111.9,111.7,111.6
111:06:07,399967,1.195,8.673,111.9,111.7,111.6
111:06:08,399968,1.194,8.674,111.9,111.7,111.6
111:06:09,399969,1.191,8.673,111.9,111.7,111.6
111:06:10,399970,1.190,8.673,111.9,111.7,111.6
111:06:11,399971,1.189,8.673,111.9,111.7,111.6
111:06:12,399972,1.188,8.673,111.9,111.7,111.6
111:06:13,399973,1.188,8.673,111.9,111.7,111.6
111:06:14,399974,1.188,8.673,111.9,111.7,111.6
111:06:15,399975,1.183,8.673,111.9,111.7,111.6
111:06:16,399976,1.179,8.673,111.9,111.7,111.6
111:06:17,399977,1.180,8.673,111.9,111.7,111.5
111:06:18,399978,1.179,8.672,111.9,111.7,111.6
111:06:19,399979,1.178,8.673,111.9,111.7,111.6
111:06:20,399980,1.178,8.672,111.9,111.7,111.6
111:06:21,399981,1.176,8.673,111.9,111.7,111.6
111:06:22,399982,1.174,8.672,111.9,111.7,111.6
111:06:23,399983,1.176,8.672,111.9,111.7,111.6
111:06:24,399984,1.174,8.673,111.9,111.7,111.6
111:06:25,399985,1.173,8.672,111.9,111.7,111.6
111:06:26,399986,1.174,8.673,111.9,111.7,111.6
111:06:27,399987,1.166,8.673,111.9,111.7,111.6
111:06:28,399988,1.164,8.673,111.9,111.7,111.6
111:06:29,399989,1.169,8.673,111.9,111.8,111.6
111:06:30,399990,1.164,8.672,111.9,111.7,111.7
111:06:31,399991,1.171,8.673,111.9,111.7,117.9
111:06:32,399992,1.159,8.673,111.9,111.7,117.9
111:06:33,399993,1.162,8.672,111.9,111.7,117.9
111:06:34,399994,1.162,8.673,111.9,111.8,117.9
111:06:35,399995,1.162,8.672,111.9,111.7,117.9
111:06:36,399996,1.152,8.673,111.9,111.7,117.9
111:06:37,399997,1.157,8.673,111.9,111.8,117.9
111:06:38,399998,1.157,8.672,111.9,111.8,117.9
111:06:39,399999,1.157,8.673,111.9,111.8,117.9
111:06:40,400000,1.152,8.673,111.9,111.8,117.9
111:06:41,400001,1.152,8.673,111.9,111.8,117.9
111:06:42,400002,1.152,8.673,112.0,111.8,117.9
111:06:43,400003,1.157,8.672,117.7,111.8,117.9
111:06:44,400004,1.152,8.673,118.2,111.8,117.9
111:06:45,400005,1.152,8.673,118.2,111.8,117.9
111:06:46,400006,1.152,8.673,118.2,111.8,117.9
111:06:47,400007,1.138,8.673,118.2,111.8,117.9
111:06:48,400008,1.150,8.673,118.2,111.8,117.9
111:06:49,400009,1.148,8.674,118.2,112.8,117.9
111:06:50,400010,1.148,8.673,118.2,118.0,117.9
111:06:51,400011,1.150,8.673,118.2,118.0,117.9
111:06:52,400012,1.141,8.673,118.2,118.0,117.9
